manga_id,demographic_id
29781,32aca857-3a28-499d-a172-f3f1aa70b534
130236,760597dc-608b-4748-a57c-68a4a9b4f024
4694,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
7532,760597dc-608b-4748-a57c-68a4a9b4f024
3677,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
35695,7ad51a69-f25b-408d-aca5-6fcc6c865981
11330,32aca857-3a28-499d-a172-f3f1aa70b534
13448,760597dc-608b-4748-a57c-68a4a9b4f024
107479,32aca857-3a28-499d-a172-f3f1aa70b534
5599,32aca857-3a28-499d-a172-f3f1aa70b534
25358,760597dc-608b-4748-a57c-68a4a9b4f024
4268,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
31471,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
82373,760597dc-608b-4748-a57c-68a4a9b4f024
101263,32aca857-3a28-499d-a172-f3f1aa70b534
130277,760597dc-608b-4748-a57c-68a4a9b4f024
113644,32aca857-3a28-499d-a172-f3f1aa70b534
18319,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
12583,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
76811,7ad51a69-f25b-408d-aca5-6fcc6c865981
11848,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5210,32aca857-3a28-499d-a172-f3f1aa70b534
3268,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
6087,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
23218,760597dc-608b-4748-a57c-68a4a9b4f024
134599,32aca857-3a28-499d-a172-f3f1aa70b534
32939,760597dc-608b-4748-a57c-68a4a9b4f024
3975,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
13043,7ad51a69-f25b-408d-aca5-6fcc6c865981
1652,32aca857-3a28-499d-a172-f3f1aa70b534
24831,32aca857-3a28-499d-a172-f3f1aa70b534
1650,7ad51a69-f25b-408d-aca5-6fcc6c865981
108358,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
20655,760597dc-608b-4748-a57c-68a4a9b4f024
16110,2ba2c138-f117-4005-a1ff-c37571e6aa90
30017,32aca857-3a28-499d-a172-f3f1aa70b534
84609,760597dc-608b-4748-a57c-68a4a9b4f024
11210,32aca857-3a28-499d-a172-f3f1aa70b534
106406,760597dc-608b-4748-a57c-68a4a9b4f024
14511,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
37115,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
49613,7ad51a69-f25b-408d-aca5-6fcc6c865981
43749,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
34247,760597dc-608b-4748-a57c-68a4a9b4f024
17153,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
25306,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1732,760597dc-608b-4748-a57c-68a4a9b4f024
7395,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
495,7ad51a69-f25b-408d-aca5-6fcc6c865981
86084,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
13999,760597dc-608b-4748-a57c-68a4a9b4f024
5182,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
25646,760597dc-608b-4748-a57c-68a4a9b4f024
12137,760597dc-608b-4748-a57c-68a4a9b4f024
7416,32aca857-3a28-499d-a172-f3f1aa70b534
39811,7ad51a69-f25b-408d-aca5-6fcc6c865981
5352,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
382,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
72787,32aca857-3a28-499d-a172-f3f1aa70b534
140,32aca857-3a28-499d-a172-f3f1aa70b534
5680,760597dc-608b-4748-a57c-68a4a9b4f024
5550,760597dc-608b-4748-a57c-68a4a9b4f024
5589,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
73423,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
16657,32aca857-3a28-499d-a172-f3f1aa70b534
79987,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
32259,760597dc-608b-4748-a57c-68a4a9b4f024
1389,32aca857-3a28-499d-a172-f3f1aa70b534
61759,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
16179,7ad51a69-f25b-408d-aca5-6fcc6c865981
4080,32aca857-3a28-499d-a172-f3f1aa70b534
4751,32aca857-3a28-499d-a172-f3f1aa70b534
66003,760597dc-608b-4748-a57c-68a4a9b4f024
17213,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
152954,760597dc-608b-4748-a57c-68a4a9b4f024
18234,7ad51a69-f25b-408d-aca5-6fcc6c865981
37921,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
54285,32aca857-3a28-499d-a172-f3f1aa70b534
61173,760597dc-608b-4748-a57c-68a4a9b4f024
952,760597dc-608b-4748-a57c-68a4a9b4f024
79507,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
14146,760597dc-608b-4748-a57c-68a4a9b4f024
51567,32aca857-3a28-499d-a172-f3f1aa70b534
104585,760597dc-608b-4748-a57c-68a4a9b4f024
122124,7ad51a69-f25b-408d-aca5-6fcc6c865981
22598,32aca857-3a28-499d-a172-f3f1aa70b534
3029,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
118494,760597dc-608b-4748-a57c-68a4a9b4f024
109485,32aca857-3a28-499d-a172-f3f1aa70b534
122677,32aca857-3a28-499d-a172-f3f1aa70b534
128006,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1843,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
33017,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
12138,32aca857-3a28-499d-a172-f3f1aa70b534
111587,32aca857-3a28-499d-a172-f3f1aa70b534
43765,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
110074,760597dc-608b-4748-a57c-68a4a9b4f024
81259,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
10619,760597dc-608b-4748-a57c-68a4a9b4f024
1563,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
93547,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4592,760597dc-608b-4748-a57c-68a4a9b4f024
54553,7ad51a69-f25b-408d-aca5-6fcc6c865981
62755,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
90438,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
150973,760597dc-608b-4748-a57c-68a4a9b4f024
69141,32aca857-3a28-499d-a172-f3f1aa70b534
92654,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
107081,32aca857-3a28-499d-a172-f3f1aa70b534
1878,760597dc-608b-4748-a57c-68a4a9b4f024
30777,32aca857-3a28-499d-a172-f3f1aa70b534
7223,32aca857-3a28-499d-a172-f3f1aa70b534
5244,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
31073,32aca857-3a28-499d-a172-f3f1aa70b534
940,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
62967,32aca857-3a28-499d-a172-f3f1aa70b534
4123,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
56987,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
127545,32aca857-3a28-499d-a172-f3f1aa70b534
116350,760597dc-608b-4748-a57c-68a4a9b4f024
94345,760597dc-608b-4748-a57c-68a4a9b4f024
15220,760597dc-608b-4748-a57c-68a4a9b4f024
10704,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5735,760597dc-608b-4748-a57c-68a4a9b4f024
3182,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
9099,760597dc-608b-4748-a57c-68a4a9b4f024
48055,7ad51a69-f25b-408d-aca5-6fcc6c865981
10859,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
9838,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5440,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1620,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
102278,760597dc-608b-4748-a57c-68a4a9b4f024
35609,32aca857-3a28-499d-a172-f3f1aa70b534
7868,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
21537,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
142085,32aca857-3a28-499d-a172-f3f1aa70b534
141734,760597dc-608b-4748-a57c-68a4a9b4f024
41127,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
20714,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
14634,760597dc-608b-4748-a57c-68a4a9b4f024
132757,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
107551,760597dc-608b-4748-a57c-68a4a9b4f024
9129,760597dc-608b-4748-a57c-68a4a9b4f024
14804,760597dc-608b-4748-a57c-68a4a9b4f024
76141,32aca857-3a28-499d-a172-f3f1aa70b534
5645,32aca857-3a28-499d-a172-f3f1aa70b534
41517,32aca857-3a28-499d-a172-f3f1aa70b534
112063,760597dc-608b-4748-a57c-68a4a9b4f024
31477,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1467,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
9839,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
7219,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
623,32aca857-3a28-499d-a172-f3f1aa70b534
107480,32aca857-3a28-499d-a172-f3f1aa70b534
1808,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
26857,32aca857-3a28-499d-a172-f3f1aa70b534
860,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
129332,760597dc-608b-4748-a57c-68a4a9b4f024
129874,760597dc-608b-4748-a57c-68a4a9b4f024
90034,32aca857-3a28-499d-a172-f3f1aa70b534
12691,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4459,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4633,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
85159,760597dc-608b-4748-a57c-68a4a9b4f024
32979,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
120658,760597dc-608b-4748-a57c-68a4a9b4f024
20464,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
83187,32aca857-3a28-499d-a172-f3f1aa70b534
34627,760597dc-608b-4748-a57c-68a4a9b4f024
15150,32aca857-3a28-499d-a172-f3f1aa70b534
51115,7ad51a69-f25b-408d-aca5-6fcc6c865981
2114,32aca857-3a28-499d-a172-f3f1aa70b534
14635,760597dc-608b-4748-a57c-68a4a9b4f024
110560,7ad51a69-f25b-408d-aca5-6fcc6c865981
9895,760597dc-608b-4748-a57c-68a4a9b4f024
4000,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5312,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
121485,760597dc-608b-4748-a57c-68a4a9b4f024
19869,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
50845,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
49341,7ad51a69-f25b-408d-aca5-6fcc6c865981
319,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
114951,760597dc-608b-4748-a57c-68a4a9b4f024
54983,32aca857-3a28-499d-a172-f3f1aa70b534
5427,760597dc-608b-4748-a57c-68a4a9b4f024
93231,760597dc-608b-4748-a57c-68a4a9b4f024
69351,760597dc-608b-4748-a57c-68a4a9b4f024
81977,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4959,760597dc-608b-4748-a57c-68a4a9b4f024
33309,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
126926,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
30119,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
15764,760597dc-608b-4748-a57c-68a4a9b4f024
102227,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
86042,32aca857-3a28-499d-a172-f3f1aa70b534
222,760597dc-608b-4748-a57c-68a4a9b4f024
105402,760597dc-608b-4748-a57c-68a4a9b4f024
43955,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
14304,32aca857-3a28-499d-a172-f3f1aa70b534
492,7ad51a69-f25b-408d-aca5-6fcc6c865981
107877,32aca857-3a28-499d-a172-f3f1aa70b534
965,760597dc-608b-4748-a57c-68a4a9b4f024
108725,760597dc-608b-4748-a57c-68a4a9b4f024
11507,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5266,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
13729,32aca857-3a28-499d-a172-f3f1aa70b534
94704,32aca857-3a28-499d-a172-f3f1aa70b534
141583,32aca857-3a28-499d-a172-f3f1aa70b534
44025,760597dc-608b-4748-a57c-68a4a9b4f024
104004,32aca857-3a28-499d-a172-f3f1aa70b534
19911,760597dc-608b-4748-a57c-68a4a9b4f024
13000,760597dc-608b-4748-a57c-68a4a9b4f024
51969,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1566,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
15035,760597dc-608b-4748-a57c-68a4a9b4f024
63905,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
21393,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
6045,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
50347,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
99305,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
14281,32aca857-3a28-499d-a172-f3f1aa70b534
96829,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
28075,760597dc-608b-4748-a57c-68a4a9b4f024
92499,32aca857-3a28-499d-a172-f3f1aa70b534
13664,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
93698,32aca857-3a28-499d-a172-f3f1aa70b534
19932,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
140070,760597dc-608b-4748-a57c-68a4a9b4f024
171,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5939,32aca857-3a28-499d-a172-f3f1aa70b534
13975,760597dc-608b-4748-a57c-68a4a9b4f024
85505,760597dc-608b-4748-a57c-68a4a9b4f024
19074,760597dc-608b-4748-a57c-68a4a9b4f024
133048,32aca857-3a28-499d-a172-f3f1aa70b534
49295,32aca857-3a28-499d-a172-f3f1aa70b534
26651,760597dc-608b-4748-a57c-68a4a9b4f024
250,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
116336,7ad51a69-f25b-408d-aca5-6fcc6c865981
25547,32aca857-3a28-499d-a172-f3f1aa70b534
92194,760597dc-608b-4748-a57c-68a4a9b4f024
54191,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
78943,760597dc-608b-4748-a57c-68a4a9b4f024
122435,760597dc-608b-4748-a57c-68a4a9b4f024
1934,760597dc-608b-4748-a57c-68a4a9b4f024
2562,32aca857-3a28-499d-a172-f3f1aa70b534
82135,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
12039,760597dc-608b-4748-a57c-68a4a9b4f024
88252,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
675,32aca857-3a28-499d-a172-f3f1aa70b534
100561,32aca857-3a28-499d-a172-f3f1aa70b534
26412,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
17184,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
24915,32aca857-3a28-499d-a172-f3f1aa70b534
83791,760597dc-608b-4748-a57c-68a4a9b4f024
7934,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
16237,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
19157,32aca857-3a28-499d-a172-f3f1aa70b534
1687,32aca857-3a28-499d-a172-f3f1aa70b534
15806,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
10549,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
7438,760597dc-608b-4748-a57c-68a4a9b4f024
93967,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
16658,760597dc-608b-4748-a57c-68a4a9b4f024
19981,760597dc-608b-4748-a57c-68a4a9b4f024
102135,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
67247,7ad51a69-f25b-408d-aca5-6fcc6c865981
499,760597dc-608b-4748-a57c-68a4a9b4f024
17912,32aca857-3a28-499d-a172-f3f1aa70b534
1941,32aca857-3a28-499d-a172-f3f1aa70b534
85051,32aca857-3a28-499d-a172-f3f1aa70b534
31883,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3298,760597dc-608b-4748-a57c-68a4a9b4f024
85707,32aca857-3a28-499d-a172-f3f1aa70b534
25897,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
101579,760597dc-608b-4748-a57c-68a4a9b4f024
69723,760597dc-608b-4748-a57c-68a4a9b4f024
88702,760597dc-608b-4748-a57c-68a4a9b4f024
49499,32aca857-3a28-499d-a172-f3f1aa70b534
75529,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
117081,760597dc-608b-4748-a57c-68a4a9b4f024
59229,760597dc-608b-4748-a57c-68a4a9b4f024
152435,32aca857-3a28-499d-a172-f3f1aa70b534
94366,32aca857-3a28-499d-a172-f3f1aa70b534
4347,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
20396,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
48321,760597dc-608b-4748-a57c-68a4a9b4f024
88142,760597dc-608b-4748-a57c-68a4a9b4f024
157378,760597dc-608b-4748-a57c-68a4a9b4f024
85989,32aca857-3a28-499d-a172-f3f1aa70b534
116164,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5177,32aca857-3a28-499d-a172-f3f1aa70b534
92618,760597dc-608b-4748-a57c-68a4a9b4f024
20576,760597dc-608b-4748-a57c-68a4a9b4f024
2967,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
18795,760597dc-608b-4748-a57c-68a4a9b4f024
6484,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
92470,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
57855,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
89221,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
23661,32aca857-3a28-499d-a172-f3f1aa70b534
37407,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
119612,7ad51a69-f25b-408d-aca5-6fcc6c865981
18374,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
61429,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
46298,760597dc-608b-4748-a57c-68a4a9b4f024
7927,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
5032,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3966,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
15964,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
14858,7ad51a69-f25b-408d-aca5-6fcc6c865981
77027,760597dc-608b-4748-a57c-68a4a9b4f024
120410,7ad51a69-f25b-408d-aca5-6fcc6c865981
121020,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1935,760597dc-608b-4748-a57c-68a4a9b4f024
8704,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
70663,760597dc-608b-4748-a57c-68a4a9b4f024
5733,760597dc-608b-4748-a57c-68a4a9b4f024
32561,760597dc-608b-4748-a57c-68a4a9b4f024
24090,760597dc-608b-4748-a57c-68a4a9b4f024
93354,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
17017,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
7955,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4578,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
110892,32aca857-3a28-499d-a172-f3f1aa70b534
99313,760597dc-608b-4748-a57c-68a4a9b4f024
64217,760597dc-608b-4748-a57c-68a4a9b4f024
25573,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
17681,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
15993,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
18327,760597dc-608b-4748-a57c-68a4a9b4f024
5452,760597dc-608b-4748-a57c-68a4a9b4f024
47140,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
131768,760597dc-608b-4748-a57c-68a4a9b4f024
20947,760597dc-608b-4748-a57c-68a4a9b4f024
1558,7ad51a69-f25b-408d-aca5-6fcc6c865981
1705,32aca857-3a28-499d-a172-f3f1aa70b534
66809,32aca857-3a28-499d-a172-f3f1aa70b534
5926,32aca857-3a28-499d-a172-f3f1aa70b534
963,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
28549,760597dc-608b-4748-a57c-68a4a9b4f024
1909,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3093,760597dc-608b-4748-a57c-68a4a9b4f024
85723,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
23264,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
155654,760597dc-608b-4748-a57c-68a4a9b4f024
61581,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
328,32aca857-3a28-499d-a172-f3f1aa70b534
491,760597dc-608b-4748-a57c-68a4a9b4f024
110137,32aca857-3a28-499d-a172-f3f1aa70b534
8986,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
21046,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3390,32aca857-3a28-499d-a172-f3f1aa70b534
7008,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
34149,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
34491,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
24468,7ad51a69-f25b-408d-aca5-6fcc6c865981
3927,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3089,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
6262,32aca857-3a28-499d-a172-f3f1aa70b534
114353,32aca857-3a28-499d-a172-f3f1aa70b534
71301,760597dc-608b-4748-a57c-68a4a9b4f024
5398,32aca857-3a28-499d-a172-f3f1aa70b534
31987,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
129948,32aca857-3a28-499d-a172-f3f1aa70b534
3548,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
16121,760597dc-608b-4748-a57c-68a4a9b4f024
103898,32aca857-3a28-499d-a172-f3f1aa70b534
93603,760597dc-608b-4748-a57c-68a4a9b4f024
169,760597dc-608b-4748-a57c-68a4a9b4f024
11664,760597dc-608b-4748-a57c-68a4a9b4f024
97876,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
100334,760597dc-608b-4748-a57c-68a4a9b4f024
2159,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
29927,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
110752,760597dc-608b-4748-a57c-68a4a9b4f024
101071,760597dc-608b-4748-a57c-68a4a9b4f024
121155,32aca857-3a28-499d-a172-f3f1aa70b534
120246,760597dc-608b-4748-a57c-68a4a9b4f024
14234,760597dc-608b-4748-a57c-68a4a9b4f024
35027,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
78339,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
7366,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3556,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
96765,32aca857-3a28-499d-a172-f3f1aa70b534
14997,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
367,32aca857-3a28-499d-a172-f3f1aa70b534
40813,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3283,32aca857-3a28-499d-a172-f3f1aa70b534
3621,32aca857-3a28-499d-a172-f3f1aa70b534
107261,32aca857-3a28-499d-a172-f3f1aa70b534
3223,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
8837,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
114855,760597dc-608b-4748-a57c-68a4a9b4f024
83123,760597dc-608b-4748-a57c-68a4a9b4f024
12673,7ad51a69-f25b-408d-aca5-6fcc6c865981
1567,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
20567,760597dc-608b-4748-a57c-68a4a9b4f024
21583,760597dc-608b-4748-a57c-68a4a9b4f024
82151,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
559,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
7780,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
15589,760597dc-608b-4748-a57c-68a4a9b4f024
6086,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
83027,7ad51a69-f25b-408d-aca5-6fcc6c865981
16328,32aca857-3a28-499d-a172-f3f1aa70b534
2156,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
34263,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
14718,32aca857-3a28-499d-a172-f3f1aa70b534
67601,760597dc-608b-4748-a57c-68a4a9b4f024
108446,760597dc-608b-4748-a57c-68a4a9b4f024
21389,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
9771,32aca857-3a28-499d-a172-f3f1aa70b534
140549,32aca857-3a28-499d-a172-f3f1aa70b534
15671,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
118827,760597dc-608b-4748-a57c-68a4a9b4f024
9251,7ad51a69-f25b-408d-aca5-6fcc6c865981
30139,760597dc-608b-4748-a57c-68a4a9b4f024
51867,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
32091,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
115,32aca857-3a28-499d-a172-f3f1aa70b534
24373,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
34011,7ad51a69-f25b-408d-aca5-6fcc6c865981
114639,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
19645,32aca857-3a28-499d-a172-f3f1aa70b534
45221,32aca857-3a28-499d-a172-f3f1aa70b534
640,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
58739,7ad51a69-f25b-408d-aca5-6fcc6c865981
9422,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4349,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
73379,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
46152,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
36017,760597dc-608b-4748-a57c-68a4a9b4f024
21734,760597dc-608b-4748-a57c-68a4a9b4f024
122117,760597dc-608b-4748-a57c-68a4a9b4f024
94249,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
11153,32aca857-3a28-499d-a172-f3f1aa70b534
5540,32aca857-3a28-499d-a172-f3f1aa70b534
7382,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3845,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
22099,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
78011,760597dc-608b-4748-a57c-68a4a9b4f024
56011,32aca857-3a28-499d-a172-f3f1aa70b534
88519,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
1820,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
4497,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
130648,760597dc-608b-4748-a57c-68a4a9b4f024
924,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
3904,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
560,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
112663,760597dc-608b-4748-a57c-68a4a9b4f024
846,760597dc-608b-4748-a57c-68a4a9b4f024
24089,32aca857-3a28-499d-a172-f3f1aa70b534
21883,32aca857-3a28-499d-a172-f3f1aa70b534
25035,760597dc-608b-4748-a57c-68a4a9b4f024
35727,760597dc-608b-4748-a57c-68a4a9b4f024
64755,760597dc-608b-4748-a57c-68a4a9b4f024
15667,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
10636,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
36731,2d5b9e9c-1f01-43f8-b7c4-c35baf86af84
114665,32aca857-3a28-499d-a172-f3f1aa70b534
12313,760597dc-608b-4748-a57c-68a4a9b4f024
93692,760597dc-608b-4748-a57c-68a4a9b4f024
21659,7ad51a69-f25b-408d-aca5-6fcc6c865981
12427,32aca857-3a28-499d-a172-f3f1aa70b534
13497,32aca857-3a28-499d-a172-f3f1aa70b534
